link,content,date,title
http://www.info.gov.hk/gia/general/201209/12/P201209120570.htm,"
    	
	      行政長官出席香港青年聯會酒會致辭全文（只有中文）（附圖）
	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月十二日）在香港會議展覽中心出席香港青年聯會慶祝中華人民共和國成立６３周年暨第２０屆會慶酒會的致辭全文：葉振都主席、各位香港青年聯會朋友、各位嘉賓：　　大家好！　　今日非常高興能夠在大家慶祝香港青年聯會二十周年和第二十屆會慶會董就職典禮上與大家見面。二十年前，香港青年聯會成立的時候，我有幸能夠與當年的霍（震寰）主席及其他會董一同參與創會的典禮。時間很快便過了二十年，如果我當年是年青的話，今日就是年青再加上二十歲。但有一件事還可以慶幸告慰，就是我和創會主席（霍）震寰（Ian）的年齡差距沒有改變，過去二十年，他年長了二十歲，我也年長了二十歲。　　二十年來，香港的變化很大，我們的周遭環境以致全世界的變化都很大。但有一點在過去二十年都沒有改變，就是社會對青年人的重視和栽培，這一點在我們社會一直沒有變，香港青年聯會的工作及使命也沒有改變。　　香港社會十分重視青年人的看法，重視青年人的作用。青年人是我們的未來，我們重視青年人不單只在學校教育，那方面我們要想辦法。在學校以外或離開學校之後，我們都希望提供各方面的機會給青年人去掌握、去發揮、去打併，去掌握好自己的前途。　　我在競選期間及就任行政長官之後，都在這方面說了一些自己的想法。我好希望無論在教育問題上，在經濟結構轉型問題上，在就業機會問題上，以至在環境房屋等問題上，都希望能夠多聽青年人的意見。不只是聽問題，而是聽意見，譬如我經常說如果我們再過二十年，我們攤開一張香港全圖，香港九龍新界的地形地貌，和我們整個城市的海岸線，應該是怎麼樣？我們不應去猜測，不應只發問，而是應該掌握我們社會的發展和規劃。譬如在這個具體問題上，今日在現場的朋友有甚麼想法，不單只是問二十年後香港會變成甚麼模樣，而是二十年後香港應該會變成甚麼模樣。　　我希望香港的青年人，尤其是香港青年聯會的青年人，能夠一如既往，積極主動去掌握和參與我們社會的未來發展。在這裏我衷心祝賀香港青年聯會二十歲的生日，亦希望所有會董能夠一如既往，為香港青年聯會的發展，為香港社會的發展，為國家的發展盡自己最大的努力。多謝大家！
	    
  	  	完
  	  	２０１２年９月１２日（星期三）香港時間２０時３３分
  	    
    ",2012-09-12,行政長官出席香港青年聯會酒會致辭全文（只有中文）（附圖）
http://www.info.gov.hk/gia/general/201209/12/P201209120383.htm,"
    	
	      行政長官出席粵港合作聯席會議

	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　行政長官梁振英將於星期五（九月十四日）率領代表團出席在廣州舉行的粵港合作聯席會議第十五次會議。　　梁振英和廣東省省長朱小丹將會主持會議，並在會議結束後與新聞界會面。　　香港特別行政區政府代表團成員包括政務司司長林鄭月娥、運輸及房屋局局長張炳良教授、勞工及福利局局長張建宗、財經事務及庫務局局長陳家強教授、商務及經濟發展局局長蘇錦樑、環境局局長黃錦星、發展局局長陳茂波、行政長官辦公室主任邱騰華、政制及內地事務局常任秘書長張瑤及中央政策組首席顧問邵善波等。　　行政長官將於同日傍晚返港。在他離港期間，由財政司司長曾俊華署理行政長官職務。
	    
  	  	完
  	  	２０１２年９月１２日（星期三）香港時間１６時００分
  	    
    ",2012-09-12,行政長官出席粵港合作聯席會議
http://www.info.gov.hk/gia/general/201209/14/P201209140620.htm,"
    	
	      行政長官出席粵港合作聯席會議第十五次會議開場發言（只有中文）（附圖／短片）
	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月十四日）在粵港合作聯席會議第十五次會議的開場發言：尊敬的朱小丹省長、尊敬的周波副主任、尊敬的王志民副主任、兩地政府的代表團成員，還有我們媒體的朋友們：　　下午好。首先我代表香港特別行政區政府，也代表香港特別行政區居民，對廣東省政府在廣州為我們舉行第十五次粵港合作聯席會議，對中央政府對我們這次會議的支持和重視，表示衷心的感謝。這次會議是香港特別行政區第四屆政府就職以來，也是我本人就任香港特別行政區行政長官以來，第一次參加同類型的這種高層次會議。因此對特區政府來說，對我本人來說，都有特別意義。在我上任之後兩個多月，能夠參加這個會議，也說明這也是我一直以來堅持的，對香港與廣東兩地合作的重視。　　過去幾年，粵港合作的意義和重要性不斷提高，香港民眾、香港企業，同樣地廣東民眾和廣東企業，還有中央政府對兩地的合作越來越重視。去年公布的國家十二五規劃裏面，首次以獨立專章表述內地和香港的合作，當中特別強調要深化粵港合作，還有要落實《粵港合作框架協議》，凸顯了粵港合作在國家未來的整體發展中所佔的重要地位。　　國家主席胡錦濤今年六月在香港期間，中央政府公布了一系列加強內地與香港合作的政策措施。在這系列的措施當中，由廣東專責落實的共有八項之多，進一步說明中央對香港與廣東合作的重視。　　香港的企業與民眾對香港和廣東下一步怎樣把中央的政策落實非常重視，也寄予厚望。我期望今天的會議，還有將來，我們在這方面的溝通努力，能夠繼往開來，一方面回顧廣東與香港過去一年的合作成果，向兩地的民眾與企業總結一下我們的經驗，更重要的是向前看，持續以改革和開放的態度，以更廣闊的眼光為未來幾年的粵港合作定下目標與合作方向，更堅實地把握和配合國家的發展策略和機遇，使我們的合作成果更好的惠及廣東與香港的民眾與企業。　　謝謝。
	    
  	  	完
  	  	２０１２年９月１４日（星期五）香港時間１９時１６分
  	    
    ",2012-09-14,行政長官出席粵港合作聯席會議第十五次會議開場發言（只有中文）（附圖／短片）
http://www.info.gov.hk/gia/general/201209/14/P201209140594.htm,"
    	
	      行政長官出席粵港合作聯席會議後會見傳媒談話全文（只有中文）（附圖／短片）
	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月十四日）在廣州出席粵港合作聯席會議第十五次會議後會見傳媒的談話全文：行政長官：香港的媒體比較多，我還是講廣東話吧！　　我十分高興今日與政務司司長，我們五個局的局長，還有三個局的常任秘書長，還有其他的高級同事來到廣州，與朱小丹省長和廣東省政府的官員朋友一起參加粵港合作聯席會議第十五次會議。　　今早的會議十分成功、圓滿。在會上，雙方就粵港合作在下一個年度共同關心、共同推展的一系列問題作了有用的交流。我十分贊同在會議結束時，朱小丹省長的建議，就是雙方就今天大家提出的具體問題，我們進行比較、梳理，然後會列一個緩急先後的清單，成立一個專責小組，由兩地政府官員在未來一年的時間內，不失時機地去落實和深化。多謝大家。記者：尊敬的梁特首、尊敬的朱省長，你們好。香港有十幾萬的老人在珠三角地區，請問梁特首，港府打算如何加強與廣東的溝通？採取哪些措施改善這些老人現時的生活和醫療狀況？謝謝。行政長官：這個問題牽涉面比較廣，過去多年來雙方已經有一些嘗試，也有一些試點，在這些試點的經驗基礎上，我們會總結。但這個題目不在我們今天開會討論的範圍之內。記者：我想請問梁特首，我們知道你一直都很致力認真投入到推動粵港合作的工作當中，你有很多獨特的看法。那麼請問你目前怎麼樣去評價當前粵港合作的現狀？那麼接下來對粵港合作方面有沒有一些新的想法？謝謝。行政長官：改革開放以來，香港與廣東的合作面不斷擴大，而且不斷深化。從過去簡單的來料加工，到現在的全方位的合作，而且這個合作不僅只在廣東境內，也在香港，同時我們也聯手走出去。再簡單的說，我們現在合作的領域越來越廣闊，深度也越來越深。下去我們還有很多的機遇，我們要通過兩地政府、兩地企業、兩地民眾的共同攜手合作，我們的空間比過去三十年任何一個時間都要大，機遇都要好。
	    
  	  	完
  	  	２０１２年９月１４日（星期五）香港時間１８時４８分
  	    
    ",2012-09-14,行政長官出席粵港合作聯席會議後會見傳媒談話全文（只有中文）（附圖／短片）
http://www.info.gov.hk/gia/general/201209/14/P201209140398.htm,"
    	
	      行政長官辦公室聲明
	    ＊＊＊＊＊＊＊＊＊
	    　　今日（九月十四日）有報章指行政長官梁振英向各政策局發出電郵，要求交出上任一百天內可以出台的民生政策，協助新政府盡快取得民心。行政長官辦公室就此發表以下聲明：　　今年八月初，為籌備《施政報告》，行政長官辦公室一如以往向各政策局發出電郵，邀請各司局提出政策建議。為充分諮詢新一屆的立法會議員，行政長官早前已宣布《施政報告》會由今年十月延至明年一月發表。在這段期間，行政長官會按照一貫「成熟一項推一項」的施政方針，回應社會訴求，因此亦在上述電郵中，邀請各司局提出較短期內可落實的政策建議。　　事實上，在各政策局和公務員同事的配合和協調下，新政府上任兩個多月以來，已經宣布五大政策措施和推出六項重要民生工程。未來，行政長官會繼續實踐競選承諾，急市民所急，帶領香港「穩中求變」，問責團隊和公務員同事也會繼續齊心合力，服務市民。
	    
  	  	完
  	  	２０１２年９月１４日（星期五）香港時間１４時３４分
  	    
    ",2012-09-14,行政長官辦公室聲明
http://www.info.gov.hk/gia/general/201209/17/P201209170356.htm,"
    	
	      行政長官宴請立法會議員午宴致辭全文（只有中文）（附圖／短片）
	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月十七日）中午在添馬政府總部西座會議廳宴請新一屆立法會議員的致辭全文：　　各位立法會同事、立法會秘書長、立法會候任秘書長、政府部門的同事、新聞界朋友，大家好。　　時間過得很快，上次政府的同事與立法會議員、上一屆議員，一起用膳是七月十五日晚，那一場真的是晚宴。當晚得到立法會的宴請，我與司長、一眾局長，還有行政長官辦公室主任與大家有一個愉快的晚上，晚飯後還有卡拉OK助慶。　　所以當日我與立法會的朋友說，我祝願所有參加今次選舉的議員都能夠連任成功，使得我們可以盡快回請大家。因為大家都知道，上一次在七月十五晚飯後，大家已經忙於做選舉工作。所以今天我與三位司長、大部分局長，還有其他主要官員，一共十六人，我加上十六位主要官員，有三位局長因為在外今天不能夠參加，還有我們的警務處處長有事，除了四位主要官員外，我們二十位主要官員中的十六位全部都到齊。一是回請上一屆立法會議員宴請我們；二是歡迎和祝賀新當選的立法會議員，當然競選連任成功的我們一樣祝賀，希望行政和立法機關的關係有一個好的開始。　　我們來到的人比較齊，當然除了司長、局長，其他主要官員，我們的副局長和其他高層同事，包括行政長官辦公室（主任）邱騰華Edward都來了，說明我們對立法會重視。大家還記得在七月十六日，雖然我們這一屆政府上任僅僅差不多半個月時間，我便到了立法會，利用答問大會的機會向社會宣布了一系列的政策措施。下去，我們會同樣重視與立法會方方面面的關係。　　希望今天是一個好的開始。下去，我們在今天開會時都有談及，知道我們不少的主要官員都已經分頭約大家見面，希望傾談一些大家共同關心、香港社會關心的問題。我亦請Edward邱騰華，我們的行政長官辦公室主任負責為我、我的辦公室，以及為我們的主要官員做好各方面的連繫、統籌的工作。這亦是再一次說明我們對立法會、對立法會議員的重視。　　今日主要是大家social一下食午飯，所以我不再佔大家太多的時間，否則的話午宴將會變為晚宴。我在這裏「以水代酒」，一是祝大家身體健康，二祝大家工作愉快，三是希望能夠與立法會、立法會所有的議員一起，我們共同更好、更快地建設香港。多謝大家。
	    
  	  	完
  	  	２０１２年９月１７日（星期一）香港時間１５時２２分
  	    
    ",2012-09-17,行政長官宴請立法會議員午宴致辭全文（只有中文）（附圖／短片）
http://www.info.gov.hk/gia/general/201209/18/P201209180223.htm,"
    	
	      行政長官會見傳媒談話全文（只有中文）（附短片） 
	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月十八日）上午出席行政會議前會見傳媒的談話全文：行政長官：大家早晨，新界北區的水貨活動嚴重影響當地居民的正常生活和社會秩序，我是高度重視的。過去幾日，政府不同部門已手打擊有關活動，我亦會要求中央政府協助從深圳方面同樣打擊這些活動。我責成了幾個相關部門，調查北區水貨活動整個流程中的每一個環節及每一個細節，政府會嚴厲採取有關執法行動。記者：是否打壓阿牛（曾健成）的啟豐二號？啟豐二號會否放行？行政長官：就啟豐二號的問題我講兩點，第一，特區政府及我本人就有關釣魚島是中國領土的立場，與香港所有保釣人士是一致而且堅定的。第二，特區政府看待所有船隻問題及海上活動，都是依法辦事的。還有，我呼籲所有保釣人士，及關心我們釣魚島主權問題的人士，在做任何舉動前，都應該考慮釣魚島周邊海域最新的情勢，應該考慮到本人及船隻的安全問題，謝謝。
	    
  	  	完
  	  	２０１２年９月１８日（星期二）香港時間１０時５２分
  	    
    ",2012-09-18,行政長官會見傳媒談話全文（只有中文）（附短片）
http://www.info.gov.hk/gia/general/201209/20/P201209200631.htm,"
    	
	      行政長官出席香港專業人士協會委員就職典禮致辭全文（只有中文）（附圖／短片）
	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月二十日）出席香港專業人士協會第三屆委員就職典禮的致辭全文：Ｅｕｇｅｎｅ（陳建強）主席、ＫＫ（王國強）會長、各位主禮嘉賓、各位香港專業人士協會的朋友、各位來賓：　　大家好！經過過去三十年的高速發展，香港的專業人士已經成為香港社會發展及穩定的一股十分重要力量，香港的專業服務業亦已經成為香港經濟的重要組成部分。　　這三十年大致可分為三個十年：第一個十年我們見證了香港的專業人士在無償的條件下，將自己的所識、所學及所長引進到內地。因此在三十多年的改革開放後，今日內地不少的專業技術、專業制度、專業政策，以至在專業服務過程中所用的名詞都有「香港」這個根源。亦由於三十年前香港有部分專業人士到內地去，將香港的專業技術、專業制度等等引進到內地，因此鋪奠了第二個十年與內地共同發展的基礎。在第二個十年，香港的專業人士首先擁有出口香港專業服務的能力，改變了之前香港專業服務業主要由外國人領導的局面。經過這十年的發展，到了第三個十年，就是香港的專業服務業當中有更多的專業，在更大的範圍內以更高的速度在內地開拓市場。　　十年前，香港的專業服務業開始探討在內地根據ＣＥＰＡ（《內地與香港關於建立更緊密經貿關係的安排》）的概念發展香港的專業服務。在二○○三年簽署的ＣＥＰＡ主體文件就開始有專業服務的內容，跟每一年的補充協議都有專業服務的部分。發展至今日，香港的十一個主要專業團體所代表的專業人士當中，至少有五個在內地的業務量是大過香港的業務量。　　過去三十年香港的專業服務能夠有高速度、大範圍的發展，是和國家的發展，說得再具體一點，是和內地的改革開放分不開的。一方面香港的專業人士為內地的改革開放作出貢獻，同時亦得益於內地的改革開放，使自己的事業得到更大的發展空間和更好的發展機會。　　上星期我在廣東，與特區政府的同事：一位司長、五位局長、若干位常任秘書長，還有其他的高層同事，去廣東與廣東省朱小丹省長共同主持了第十五屆粵港合作聯席會議。在會議期間，我們談及香港的專業服務業，怎樣可以在廣東取得發展；亦都談到在「十二．五」期間，在全國和香港在服務貿易實現基本自由化的前提下，提早兩年，即是在二○一四年，在廣東能夠實現這個目標，廣東和香港的服務貿易可以實現基本的自由化。這一個目標和進程會為香港的專業人士在廣東以至內地的其他省市，提供更加好的發展機會。　　展望未來二、三十年，在過去三十年的發展基礎上，我相信特區政府願意在過程中參與其事，亦希望可以配合和支持香港專業人士的發展。在未來的二、三十年，我可以預計，香港的專業服務業，會從一個城市的專業服務業，發展成為一個全國性的專業服務業，因此不單令到我們的服務量會更加大，而且我們的服務範圍和品種亦會比以前更加大、更加多。在這個過程中，我希望特區政府能夠與在座的專業界的朋友，以至香港廣大專業界的專業人士能夠共同合作，我們奮發求進。　　我十分高興能夠參加這個晚宴，共同祝賀香港專業人士協會第三屆就職典禮。希望所有香港專業人士協會的會員，在新一屆領導層的領導下，為自己的事業發展、為香港社會的發展、為國家的進一步發展，我們一齊打拼，貢獻自己的力量。多謝大家！
	    
  	  	完
  	  	２０１２年９月２０日（星期四）香港時間２２時３１分
  	    
    ",2012-09-20,行政長官出席香港專業人士協會委員就職典禮致辭全文（只有中文）（附圖／短片）
http://www.info.gov.hk/gia/general/201209/21/P201209210567.htm,"
    	
	      行政長官會見傳媒談話全文（只有中文）

	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月二十一日）晚上出席香港公務員團體慶祝中華人民共和國成立六十三周年暨回歸十五周年晚宴後會見傳媒的談話全文：行政長官：剛才有新聞界朋友問到關於新界東北的規劃問題，問是否好像外面有一個傳法，說政府把它規劃成為甚麼「雙非城」或「深圳富豪後花園」。　　我在這裏清楚向大家說，是我叫停「雙非孕婦」來香港產子然後取得香港永久居民身份這個政策；「港人港地」是我的主張，亦落實了；再加上我最近叫停深圳非戶籍居民來香港自由行這個政策。大家只要想想，我當選後和我上任後這幾個月內，我的一些重要主張和落實的一些重要政策，似不似一個政府要將新界這麼重要的一個部分，把它所謂割讓給深圳或內地，或者將它變成一個「雙非城」，或是「深圳富豪後花園」，這些講法是完全沒有事實根據的。　　香港人面對最大的民生問題，是住屋問題。政府要替大家解決好住屋問題，必須要有土地，新界東北區的土地是我們未來一段時間主要的供應來源。因此，我希望大家能夠就規劃內容本身多些提意見。譬如說，如果大家認為這麼辛苦才可以搞一個新市鎮出來，是否密度方面可以高些？是否住屋單位的數目，尤其是公屋單位的數目可以多些？如果大家同意這樣做的話，我明天就責成有關部門馬上手去做這方面的準備工作。　　我重申一句，這是我們一個新市鎮的發展計劃，希望大家不要將這件事政治化、標籤化。大家知道我們的樓價和租金越來越高，脫離了市民的購買力和負擔能力。還有，我們的公屋輪候人數亦越來越多，輪候時間越來越長，所以我們確實需要有些土地。在市區，我們都會用種種方法，過去大家都知道，包括非住宅用地和非住宅樓宇如何可以將它改成住宅用途，這方面我們都會做。但我們確實十分需要東北新界發展作為新市鎮，滿足大家的住屋需要和生活需要。多謝大家。
	    
  	  	完
  	  	２０１２年９月２１日（星期五）香港時間２１時１１分
  	    
    ",2012-09-21,行政長官會見傳媒談話全文（只有中文）
http://www.info.gov.hk/gia/general/201209/25/P201209250257.htm,"
    	
	      行政長官會見傳媒談話全文（只有中文）（附短片）
	    ＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊
	    　　以下是行政長官梁振英今日（九月二十五日）上午出席行政會議前會見傳媒的談話全文：記者：CY，就最低工資委員會的討論，其實勞方和資方都有分歧，政府會否介入談判，那個報告何時會交給你？行政長官：我們一定會跟程序做事，當委員會的報告及建議交給我之後，我一定會考慮到勞資雙方的意見，更加重要的是香港整體及長遠社會發展的利益。記者：（公布委任新行政會議成員）？行政長官：我們有些程序正在進行，程序做完我們會盡快宣布。
	    
  	  	完
  	  	２０１２年９月２５日（星期二）香港時間１０時３５分
  	    
    ",2012-09-25,行政長官會見傳媒談話全文（只有中文）（附短片）
